"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.input_meta","Input.input_text","Input.clarq_meta","Input.clarq_text","Answer.Comments","Answer.information_need_rephrase","Answer.information_need_results","Approve","Reject"
"391FPZIE4CW1PI6RU7DN28KRJM8UHW","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Tue Oct 27 15:42:21 PDT 2020","1","BatchId:298123;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:42:21 PST 2020","","","3RRCEFRB7NMU4R7K5BHBSDEFQNC4BL","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:00:35 PDT 2020","Wed Oct 28 19:00:36 PDT 2020","Sat Oct 31 19:00:36 PDT 2020","","","","1","0% (0/0)","0% (0/0)","0% (0/0)","post_36","i have deployed magento2 , phpmyadmin and xampp on a dedicated localhost server running windows 10 . everything is working fine and i have uploaded my entire catalogue etc .  i want to give other members of my team access to magento 2 so they can familiarise themselves with it before i deploy to a production environment .  what is the process i need to go through to give them access once i have edited their permissions ? any help would be much appreciated .","clarq_36","what do you mean by "" localhost "" ?","{}","",""
"3D1TUISJWIA1LDHB0PV82KL6JZNUIP","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Tue Oct 27 15:42:21 PDT 2020","1","BatchId:298123;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:42:21 PST 2020","","","3C5W7UE9CG0HLKZRGB9P34M7VHKXMH","A114SLF6QMZ0O7","Submitted","Wed Oct 28 18:59:58 PDT 2020","Wed Oct 28 19:00:21 PDT 2020","Sat Oct 31 19:00:21 PDT 2020","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","post_37","i developed a simple admin panel for my magento theme ( i 'm back in magento ) and wanted to know how i can add a class html via descent in magento admin . e ' can add it through array ? if so , how can i do ?","clarq_37","do you want to remove the theme ?","{}","",""
"3B6F54KMR2MA6UT93DF2VKMWH0RS1F","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Tue Oct 27 15:42:21 PDT 2020","1","BatchId:298123;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:42:21 PST 2020","","","3EJPLAJKENQ41CEEUDQTBT5WDH46ZE","A114SLF6QMZ0O7","Submitted","Wed Oct 28 18:59:24 PDT 2020","Wed Oct 28 18:59:29 PDT 2020","Sat Oct 31 18:59:29 PDT 2020","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","post_38","i 'm working on grouped products price now total price is calculated as  * * total price = product(a ) price x product(a ) quantity + product(b ) price x product ( ) quantity * *   i want some change in that calculation like this  * * total price = product(a ) price x product(a ) quantity x product(a ) carton + product(b ) price x product(b ) quantity x product(b ) carton * *   anyone can tell me where is code or how to do it","clarq_38","i want to get price price price in price price","{}","",""
"3R5LWXWHR0IF6Q5BF66S1F7UY4CXGS","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Tue Oct 27 15:42:21 PDT 2020","1","BatchId:298123;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:42:21 PST 2020","","","3R2UR8A0IBQ5LNK3TRO2V8BCQHZXOW","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:00:41 PDT 2020","Wed Oct 28 19:00:43 PDT 2020","Sat Oct 31 19:00:43 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_39","i am trying to update price of product on product page . so i am updating the span of price by getting ` product price + my additional ` price but problem is when we use custom option . is there any ` event or plugin ` available using which can add our price at final even after custom option .  thank you ,","clarq_39","can you please share your code ?","{}","",""
"3A9LA2FRWSOT6M0MZCOAMFJVD4PXHR","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Tue Oct 27 15:42:21 PDT 2020","1","BatchId:298123;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:42:21 PST 2020","","","31Q0U3WYDQPQAG7B5CMTPDLGVDB71P","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:00:29 PDT 2020","Wed Oct 28 19:00:32 PDT 2020","Sat Oct 31 19:00:32 PDT 2020","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","post_40","there is a ` quantity box ` in each magento product page . i want to hide this quantity selector from out of stock product pages .  how should i do thad ?","clarq_40","do you want to show product page or product page page ?","{}","",""
"3XQ4XW3OD9MHVFB5MHFG03W1965S2W","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Tue Oct 27 15:42:21 PDT 2020","1","BatchId:298123;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:42:21 PST 2020","","","3ZOTGHDK5JLXP6Y4ZHIFW0UKB2XSOJ","A114SLF6QMZ0O7","Submitted","Wed Oct 28 18:59:30 PDT 2020","Wed Oct 28 18:59:33 PDT 2020","Sat Oct 31 18:59:33 PDT 2020","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","post_41","i have magrate magento 2 website from subdomain to root . after migration user ca nt logged into the account but admin is working fine .  if user clear the cache and try to login , login works fine but when the cookies expire it wo nt work .  everything look perfect but do nt know what can be the issue .","clarq_41","can you post your code ?","{}","",""
"3ZFRE2BDQ9OFX70G5YUHMMN09U6ZXJ","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Tue Oct 27 15:42:23 PDT 2020","1","BatchId:298123;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:42:23 PST 2020","","","3ZDAD0O1T2NLYFPBP8A1PIHZPPGXTI","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:04:42 PDT 2020","Wed Oct 28 19:04:44 PDT 2020","Sat Oct 31 19:04:44 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_43","can anyone suggest me how to get the attribute value for products in magento , and where to use the coding in backend . i 'm totally new to this concept . please post the exact codings .      $ attribute= mage::getresourcemodel('catalog / product')->getattributerawvalue($product_id , ' attribute_code ' , $ storeid ) ;  these is the coding which i tried . instead of $ product_id i gave the number for the particular product i d . how to check , where it is working","clarq_43","can you please share your code ?","{}","",""
"33J5JKFMK68U3HSBYD4GODMSXWKQ3G","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Tue Oct 27 15:42:30 PDT 2020","1","BatchId:298123;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:42:30 PST 2020","","","3RU7GD8VPP3FA6A5EHVUL0ZAL7TSP0","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:00:43 PDT 2020","Wed Oct 28 19:00:45 PDT 2020","Sat Oct 31 19:00:45 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_44","after successful installation when i run the admin url it 's giving me this . i 'm not sure what 's happening . so if anyone have any solution for this it will be great help .   [ ! [ image][1]][1 ]    [ 1 ] : https://i.stack.imgur.com/aussk.png","clarq_44","what is the error you are getting ?","{}","",""
"367O8HRHKGIRYTQSQVY4TITZTK1S4S","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Tue Oct 27 15:42:25 PDT 2020","1","BatchId:298123;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:42:25 PST 2020","","","33IZTU6J82BKJFCW085BFDLDN62XST","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:04:33 PDT 2020","Wed Oct 28 19:04:35 PDT 2020","Sat Oct 31 19:04:35 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_45","i am using this data - migration - tool ,  when i migrate from magento 1.9.3.2 to magento 2.3,getting below error ,  sqlstate[23000 ] : integrity constraint violation : 1062 duplicate entry ' 1 ' for key ' sales_order_increment_id_store_id '  i tried many times upload fresh db , still getting this issue","clarq_45","what is the error ?","{}","",""
"3HFWPF5AK9T6GX7OQHTLJD1TFK5S37","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Tue Oct 27 15:42:25 PDT 2020","1","BatchId:298123;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:42:25 PST 2020","","","38JBBYETQPKSBUJ4F2J1TLK0TKP4EL","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:01:00 PDT 2020","Wed Oct 28 19:01:02 PDT 2020","Sat Oct 31 19:01:02 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_46","i tried using instafeed.js from http://instafeedjs.com/ to show an instagram feed using a particular hashtag right before the footer on my homepage .  i added the file instafeed.min.js to my default / theme / js  i created a static block called instafeed with the content                var feed = new instafeed ( {              get : ' tagged ' ,              tagname : ' awesome ' ,              clientid : ' my client id '          } ) ;          feed.run ( ) ;        then to the homepage layout xml i added             instafeed        is this the correct way to integrate ?","clarq_46","can you post your code ?","{}","",""
"3YZ7A3YHR539UCUS40HEYAZDTGWS5X","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Tue Oct 27 15:42:25 PDT 2020","1","BatchId:298123;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:42:25 PST 2020","","","392CY0QWG214RZLQBL9SE0ISLDW4IU","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:04:44 PDT 2020","Wed Oct 28 19:04:46 PDT 2020","Sat Oct 31 19:04:46 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_47","i have problem with adding block inside another block ..  my code :                                                                 then when i call ` $ this->getchildhtml ( ) ; ` in login.phtml i do not see this view .  any help ?","clarq_47","can you show your block code ?","{}","",""
"3DFYDSXB2WAXGO1HI7G8EL06WECUJ1","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Tue Oct 27 15:42:25 PDT 2020","1","BatchId:298123;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:42:25 PST 2020","","","3TVRFO09GLPXF2H6GZ8A3R7IVCUXLF","A114SLF6QMZ0O7","Submitted","Wed Oct 28 18:59:47 PDT 2020","Wed Oct 28 18:59:50 PDT 2020","Sat Oct 31 18:59:50 PDT 2020","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","post_48","i have magento 1.9.3.8 and i want to set a different shipping price for each state / province i tried to configure it from dashboard but i could n't ,   any solution for this ?","clarq_48","yes , i want to add price in magento 2","{}","",""
"3E9ZFLPWOY2T2HB65U6VMRKADH4XIK","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Tue Oct 27 15:42:27 PDT 2020","1","BatchId:298123;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:42:27 PST 2020","","","3SB5N7Y3O4E9WKXU2WMNHLFZPOO0GI","A114SLF6QMZ0O7","Submitted","Wed Oct 28 18:59:55 PDT 2020","Wed Oct 28 18:59:58 PDT 2020","Sat Oct 31 18:59:58 PDT 2020","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","post_49","i am trying to override the content on /requisition_list / requisition / index/ in the account pages . i have created the following structure in my theme :  magento_requisitionlist    frontend      templates        requisition          actions            create.phtml  but the changes are not visible on the front end . i have verified the template using by enabling theme hints , tried running setup : di : compile , flushed the cache , cleaned the cache , verified file permissions , etc . without no luck .  how can override content on this page ?","clarq_49","can you post your code ?","{}","",""
