"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.input_meta","Input.input_text","Input.clarq_meta","Input.clarq_text","Answer.Comments","Answer.answerable_cb","Approve","Reject"
"3087LXLJ6MQ1V0351AB3AGK7OULF0Z","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 15 17:05:36 PST 2020","1","BatchId:300308;OriginalHitTemplateId:920937243;","3600","259200","Sat Dec 05 17:05:36 PST 2020","","","3OF2M9AATHYB0RZ3WHKULCAEEDKKZV","A114SLF6QMZ0O7","Submitted","Sun Nov 15 17:12:48 PST 2020","Sun Nov 15 17:12:52 PST 2020","Wed Nov 18 17:12:52 PST 2020","","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_28","i am following this article(https://www.mageplaza.com / magento-2-module - development/ ) and creating a custom module in magento 2.2.0 but when i reach the step where i have to check my custom module in admin panel  store > > advanced > > advanced i do n't see anything there .  module.xml                          registration.php      < ? php      / * *       * created by phpstorm .       * user : iftikhar uddin       * date : 10/22/2017       * time : 8:54 am       * /          \magento\framework\component\componentregistrar::register (          \magento\framework\component\componentregistrar::module ,          ' connextar_cxmagemods ' ,          _ _ dir _ _      ) ;  code directory stucture is \app\code\connextar\cxmagemods\","clarq_28","can you share your code ?","{}","1"
"3MVY4USGB6XL60P7BK08NJ3IZEWISG","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 15 17:05:37 PST 2020","1","BatchId:300308;OriginalHitTemplateId:920937243;","3600","259200","Sat Dec 05 17:05:37 PST 2020","","","3JPSL1DZ5T9B7PCYH2WBWB09ZNINA2","A114SLF6QMZ0O7","Submitted","Sun Nov 15 17:11:15 PST 2020","Sun Nov 15 17:11:19 PST 2020","Wed Nov 18 17:11:19 PST 2020","","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_29","i 'm trying to access the customers grid ( customers->all customers ) on backend and always get an error .  i 've already uninstalled all the extensions that i 've installed , cleared the cache and reindex the db , but everything remains the same .  below is the error  "" class magento\\customer\\controller\\adminhtml\\index\\index\\interceptor does not exist ""  regards","clarq_29","did you try ` <unk> ` ?","{}","1"
"3ZTE0JGGCE2FV5BECTNDSBVMPK9OCN","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 15 17:05:51 PST 2020","1","BatchId:300308;OriginalHitTemplateId:920937243;","3600","259200","Sat Dec 05 17:05:51 PST 2020","","","3YHH42UU5CPPICBVDNJ3UDK7L66L07","A114SLF6QMZ0O7","Submitted","Sun Nov 15 17:13:22 PST 2020","Sun Nov 15 17:13:31 PST 2020","Wed Nov 18 17:13:31 PST 2020","","","","9","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_30","i have a custom function that is triggered with event * * sales_order_place_after * * , i need to retrieve the shipping address in this function .  i tried ` $ observer->getcustomeraddress ( ) ` , but it did n't work . how could i get the shipping address ?","clarq_30","what do you mean by ` <unk> ` ?","{}","1"
"3C8QQOM6JPBY2NUHRB37BXPN7KOLI5","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 15 17:05:37 PST 2020","1","BatchId:300308;OriginalHitTemplateId:920937243;","3600","259200","Sat Dec 05 17:05:37 PST 2020","","","3AUQQEL7U63SEHNPRRL9HMI9C48V00","A114SLF6QMZ0O7","Submitted","Sun Nov 15 17:14:22 PST 2020","Sun Nov 15 17:14:25 PST 2020","Wed Nov 18 17:14:25 PST 2020","","","","3","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_31","hi this code is working perfect without magento .                          $ ( ' # side').flipbook ( {              pdf : ' sample.pdf ' ,             } ) ;        i added to flipbook.js to   view / frontend / templates / web / js  and added to layout        phtml                         require(['jquery ' ] , function($ ) {                          $ ( ' # side').flipbook ( {              pdf : ' sample.pdf ' ,             } ) ;                  } ) ;            can u explain why its not working ?  and how can i fix it ?","clarq_31","did you try ` <unk> ` ?","{}","1"
"32PT7WK7DMP0E8O6TRYWOEFTFTPD3H","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 15 17:05:37 PST 2020","1","BatchId:300308;OriginalHitTemplateId:920937243;","3600","259200","Sat Dec 05 17:05:37 PST 2020","","","3X3OR7WPZ0A701GY8RWINSQP44IL8U","A114SLF6QMZ0O7","Submitted","Sun Nov 15 17:15:25 PST 2020","Sun Nov 15 17:15:29 PST 2020","Wed Nov 18 17:15:29 PST 2020","","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_32","magento search filter not working at all , although filters on product by category   works fine .  magento ver . 1.9.0.1  on the search page  search filters are not working .  sort by is not working  show 6 product not working ( it shows more then 6 product )  please help https://carvakasextoys.co.uk/catalogsearch/result/?q=games","clarq_32","what do you want to achieve ?","{}","1"
"3NBFJK3IOHSSCHRJEFJWI2G1NC1GOP","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 15 17:05:37 PST 2020","1","BatchId:300308;OriginalHitTemplateId:920937243;","3600","259200","Sat Dec 05 17:05:37 PST 2020","","","3JAOYWH7VJE7E6Z8DJ2WNOL0OA0L9J","A114SLF6QMZ0O7","Submitted","Sun Nov 15 17:15:42 PST 2020","Sun Nov 15 17:15:50 PST 2020","Wed Nov 18 17:15:50 PST 2020","","","","8","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_33","hello this is phtml file      getapikey ( ) ;      echo $ url ;  from above code i am getting this url  if hit that url in   browsers other tab it will display json data i.e https://maps.google.com/maps/api/geocode/json?address=manhattan&key=aizasybr3mn7y42_ihmtce_5zejk_usgcfxifgk  i have fetch that data in php variable mainly longitude and latitude any suggestion  thanks","clarq_33","what do you mean by ` <unk> ` ?","{}","1"
"3IQ9O0AYW69ML02M0K5YXOZ41XAIT5","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 15 17:05:40 PST 2020","1","BatchId:300308;OriginalHitTemplateId:920937243;","3600","259200","Sat Dec 05 17:05:40 PST 2020","","","3ZSANO2JCGH3JTLB0EZP96L6J23SFW","A114SLF6QMZ0O7","Submitted","Sun Nov 15 17:13:55 PST 2020","Sun Nov 15 17:14:01 PST 2020","Wed Nov 18 17:14:01 PST 2020","","","","6","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_34","after successful installation when i run the admin url it 's giving me this . i 'm not sure what 's happening . so if anyone have any solution for this it will be great help .   [ ! [ image][1]][1 ]    [ 1 ] : https://i.stack.imgur.com/aussk.png","clarq_34","what do you mean by ` <unk> ` ?","{}","1"
"3RHLQY6EDTELW47AT53FYJ7ZTTLD42","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 15 17:05:40 PST 2020","1","BatchId:300308;OriginalHitTemplateId:920937243;","3600","259200","Sat Dec 05 17:05:40 PST 2020","","","37QW5D2ZRHWU4EBOS0TJZE4KWYQS8F","A114SLF6QMZ0O7","Submitted","Sun Nov 15 17:06:25 PST 2020","Sun Nov 15 17:06:29 PST 2020","Wed Nov 18 17:06:29 PST 2020","","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_35","! [ enter image description here][1 ]    [ 1 ] : http://i.stack.imgur.com/r5w3i.png  we moved the site from one domain to another domain .  but after moving , admin panel is not moving properly .  we changed the doamin name in core _ config_data  please give me some solution","clarq_35","what do you mean by "" <unk> "" ?","{}","1"
"3S4TINXCC0XWL0J8YTRIHRP47Z9OBG","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 15 17:05:40 PST 2020","1","BatchId:300308;OriginalHitTemplateId:920937243;","3600","259200","Sat Dec 05 17:05:40 PST 2020","","","3C6FJU71TR3PYXUAU9MDDSAAAAEUYB","A114SLF6QMZ0O7","Submitted","Sun Nov 15 17:13:43 PST 2020","Sun Nov 15 17:13:47 PST 2020","Wed Nov 18 17:13:47 PST 2020","","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_36","i have deployed magento2 , phpmyadmin and xampp on a dedicated localhost server running windows 10 . everything is working fine and i have uploaded my entire catalogue etc .  i want to give other members of my team access to magento 2 so they can familiarise themselves with it before i deploy to a production environment .  what is the process i need to go through to give them access once i have edited their permissions ? any help would be much appreciated .","clarq_36","what do you mean by "" <unk> "" ?","{}","1"
"3D1TUISJWIA1LDHB0PV82KL6KBHIUW","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 15 17:05:40 PST 2020","1","BatchId:300308;OriginalHitTemplateId:920937243;","3600","259200","Sat Dec 05 17:05:40 PST 2020","","","3O6CYIULEEBL9SZAF84PSVPUZ2EUWC","A114SLF6QMZ0O7","Submitted","Sun Nov 15 17:12:18 PST 2020","Sun Nov 15 17:12:33 PST 2020","Wed Nov 18 17:12:33 PST 2020","","","","15","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_37","i developed a simple admin panel for my magento theme ( i 'm back in magento ) and wanted to know how i can add a class html via descent in magento admin . e ' can add it through array ? if so , how can i do ?","clarq_37","do you want to do this ? what do you want to achieve ?","{}","1"
"3LEG2HW4UFX8RA6JGXFHT4DMLS5F2J","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 15 17:05:40 PST 2020","1","BatchId:300308;OriginalHitTemplateId:920937243;","3600","259200","Sat Dec 05 17:05:40 PST 2020","","","3TGOYF991YW8HOA5K8POA74XEM3UUD","A114SLF6QMZ0O7","Submitted","Sun Nov 15 17:12:06 PST 2020","Sun Nov 15 17:12:12 PST 2020","Wed Nov 18 17:12:12 PST 2020","","","","6","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_38","i 'm working on grouped products price now total price is calculated as  * * total price = product(a ) price x product(a ) quantity + product(b ) price x product ( ) quantity * *   i want some change in that calculation like this  * * total price = product(a ) price x product(a ) quantity x product(a ) carton + product(b ) price x product(b ) quantity x product(b ) carton * *   anyone can tell me where is code or how to do it","clarq_38","can you add the code of your code ?","{}","1"
"3OLZC0DJ8JP1YS6B5F5DY6NPYIQIVL","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 15 17:05:40 PST 2020","1","BatchId:300308;OriginalHitTemplateId:920937243;","3600","259200","Sat Dec 05 17:05:40 PST 2020","","","304SM51WA4ED6C9VVCDTQGUL44BSBE","A114SLF6QMZ0O7","Submitted","Sun Nov 15 17:11:51 PST 2020","Sun Nov 15 17:11:58 PST 2020","Wed Nov 18 17:11:58 PST 2020","","","","7","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_39","i am trying to update price of product on product page . so i am updating the span of price by getting ` product price + my additional ` price but problem is when we use custom option . is there any ` event or plugin ` available using which can add our price at final even after custom option .  thank you ,","clarq_39","do you want to create a custom file ?","{}","1"
"3CMV9YRYP3BUXYEN9TO7NY4NKZDLJH","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 15 17:05:40 PST 2020","1","BatchId:300308;OriginalHitTemplateId:920937243;","3600","259200","Sat Dec 05 17:05:40 PST 2020","","","3KWTYT0871DODJXWATPFB8GY2EHL5S","A114SLF6QMZ0O7","Submitted","Sun Nov 15 17:14:59 PST 2020","Sun Nov 15 17:15:05 PST 2020","Wed Nov 18 17:15:05 PST 2020","","","","6","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_40","there is a ` quantity box ` in each magento product page . i want to hide this quantity selector from out of stock product pages .  how should i do thad ?","clarq_40","do you want to do this ?","{}","1"
"3FHTJGYT8NAAXH3KTFWB72LRXHXGP6","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 15 17:05:40 PST 2020","1","BatchId:300308;OriginalHitTemplateId:920937243;","3600","259200","Sat Dec 05 17:05:40 PST 2020","","","3JNQLM5FT5WWEME9SANHD1DMI4QL2R","A114SLF6QMZ0O7","Submitted","Sun Nov 15 17:13:36 PST 2020","Sun Nov 15 17:13:39 PST 2020","Wed Nov 18 17:13:39 PST 2020","","","","3","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_41","i have magrate magento 2 website from subdomain to root . after migration user ca nt logged into the account but admin is working fine .  if user clear the cache and try to login , login works fine but when the cookies expire it wo nt work .  everything look perfect but do nt know what can be the issue .","clarq_41","did you try ` sudo apt - get install ` ?","{}","1"
"3LVTFB9DE5SVXT4ZTSB077B12DJGQX","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 15 17:05:40 PST 2020","1","BatchId:300308;OriginalHitTemplateId:920937243;","3600","259200","Sat Dec 05 17:05:40 PST 2020","","","3CFVK00FWMVKWNXAFCZK3EUYY9SL68","A114SLF6QMZ0O7","Submitted","Sun Nov 15 17:15:05 PST 2020","Sun Nov 15 17:15:12 PST 2020","Wed Nov 18 17:15:12 PST 2020","","","","7","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_42","in magento 2 , how to add a custom customer attributes in   checkout register page ?","clarq_42","do you want to do this ?","{}","1"
"38RHULDV9YPEDH6GVPA9K8635RSIWV","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 15 17:05:40 PST 2020","1","BatchId:300308;OriginalHitTemplateId:920937243;","3600","259200","Sat Dec 05 17:05:40 PST 2020","","","3R8YZBNQ9ISERKRSQRC8QETO3QZQ71","A114SLF6QMZ0O7","Submitted","Sun Nov 15 17:13:03 PST 2020","Sun Nov 15 17:13:07 PST 2020","Wed Nov 18 17:13:07 PST 2020","","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_43","can anyone suggest me how to get the attribute value for products in magento , and where to use the coding in backend . i 'm totally new to this concept . please post the exact codings .      $ attribute= mage::getresourcemodel('catalog / product')->getattributerawvalue($product_id , ' attribute_code ' , $ storeid ) ;  these is the coding which i tried . instead of $ product_id i gave the number for the particular product i d . how to check , where it is working","clarq_43","what do you mean by ` <unk> ` ?","{}","1"
"3E9ZFLPWOY2T2HB65U6VMRKAETYIXO","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 15 17:05:51 PST 2020","1","BatchId:300308;OriginalHitTemplateId:920937243;","3600","259200","Sat Dec 05 17:05:51 PST 2020","","","33CID571053LZ4ASWA1MWBIEOIQL32","A114SLF6QMZ0O7","Submitted","Sun Nov 15 17:14:29 PST 2020","Sun Nov 15 17:14:33 PST 2020","Wed Nov 18 17:14:33 PST 2020","","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_44","after successful installation when i run the admin url it 's giving me this . i 'm not sure what 's happening . so if anyone have any solution for this it will be great help .   [ ! [ image][1]][1 ]    [ 1 ] : https://i.stack.imgur.com/aussk.png","clarq_44","what do you mean by ` <unk> ` ?","{}","1"
"3BAKUKE49HMY5FTWOOFX5AH0WA2R19","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 15 17:05:40 PST 2020","1","BatchId:300308;OriginalHitTemplateId:920937243;","3600","259200","Sat Dec 05 17:05:40 PST 2020","","","3VHHR074H4R30NBFYM4C9SUUTKCL77","A114SLF6QMZ0O7","Submitted","Sun Nov 15 17:15:22 PST 2020","Sun Nov 15 17:15:25 PST 2020","Wed Nov 18 17:15:25 PST 2020","","","","3","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_45","i am using this data - migration - tool ,  when i migrate from magento 1.9.3.2 to magento 2.3,getting below error ,  sqlstate[23000 ] : integrity constraint violation : 1062 duplicate entry ' 1 ' for key ' sales_order_increment_id_store_id '  i tried many times upload fresh db , still getting this issue","clarq_45","can you share your code ?","{}","1"
"3538U0YQ1F4XCS22KXTMCEIER65F3U","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 15 17:05:40 PST 2020","1","BatchId:300308;OriginalHitTemplateId:920937243;","3600","259200","Sat Dec 05 17:05:40 PST 2020","","","30X31N5D6408N243PYDXV5AFMMQSAJ","A114SLF6QMZ0O7","Submitted","Sun Nov 15 17:11:19 PST 2020","Sun Nov 15 17:11:26 PST 2020","Wed Nov 18 17:11:26 PST 2020","","","","7","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_46","i tried using instafeed.js from http://instafeedjs.com/ to show an instagram feed using a particular hashtag right before the footer on my homepage .  i added the file instafeed.min.js to my default / theme / js  i created a static block called instafeed with the content                var feed = new instafeed ( {              get : ' tagged ' ,              tagname : ' awesome ' ,              clientid : ' my client id '          } ) ;          feed.run ( ) ;        then to the homepage layout xml i added             instafeed        is this the correct way to integrate ?","clarq_46","can you post your code ?","{}","1"
"3ZVPAMTJWNDV9UJZ6700CXL6YZLGRY","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 15 17:05:40 PST 2020","1","BatchId:300308;OriginalHitTemplateId:920937243;","3600","259200","Sat Dec 05 17:05:40 PST 2020","","","3SB4CE2TJW5GJJQ2J8JKUDR711SXAW","A114SLF6QMZ0O7","Submitted","Sun Nov 15 17:15:50 PST 2020","Sun Nov 15 17:15:54 PST 2020","Wed Nov 18 17:15:54 PST 2020","","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_47","i have problem with adding block inside another block ..  my code :                                                                 then when i call ` $ this->getchildhtml ( ) ; ` in login.phtml i do not see this view .  any help ?","clarq_47","what do you mean by ` <unk> ` ?","{}","1"
"3QREJ3J4337P8IK5REOJOD40ZODLKG","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 15 17:05:40 PST 2020","1","BatchId:300308;OriginalHitTemplateId:920937243;","3600","259200","Sat Dec 05 17:05:40 PST 2020","","","3UOUJI6MTEO0YS40PD0BUE3184KUX5","A114SLF6QMZ0O7","Submitted","Sun Nov 15 17:13:07 PST 2020","Sun Nov 15 17:13:11 PST 2020","Wed Nov 18 17:13:11 PST 2020","","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_48","i have magento 1.9.3.8 and i want to set a different shipping price for each state / province i tried to configure it from dashboard but i could n't ,   any solution for this ?","clarq_48","do you want to do this ?","{}","1"
"3XU9MCX6VOM5U0BS7SFBATR5OGGR2Q","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Sun Nov 15 17:05:41 PST 2020","1","BatchId:300308;OriginalHitTemplateId:920937243;","3600","259200","Sat Dec 05 17:05:41 PST 2020","","","3OS46CRSLG9NSS94TG1QQNS0P7UV61","A114SLF6QMZ0O7","Submitted","Sun Nov 15 17:15:29 PST 2020","Sun Nov 15 17:15:42 PST 2020","Wed Nov 18 17:15:42 PST 2020","","","","13","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_49","i am trying to override the content on /requisition_list / requisition / index/ in the account pages . i have created the following structure in my theme :  magento_requisitionlist    frontend      templates        requisition          actions            create.phtml  but the changes are not visible on the front end . i have verified the template using by enabling theme hints , tried running setup : di : compile , flushed the cache , cleaned the cache , verified file permissions , etc . without no luck .  how can override content on this page ?","clarq_49","can you share your code ?","{}","1"
