"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.input_meta","Input.input_text","Input.clarq_meta","Input.clarq_text","Answer.Comments","Answer.answerable_cb","Approve","Reject"
"3EFNPKWBMSY6FONCHFA197VAKSN30W","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Tue Oct 27 15:44:58 PDT 2020","1","BatchId:298126;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:44:58 PST 2020","","","3KWTYT0871DODJXWATPFB8GY2E55L0","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:58:44 PST 2020","Sun Nov 08 20:58:47 PST 2020","Wed Nov 11 20:58:47 PST 2020","Wed Nov 11 20:59:28 PST 2020","","","3","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_29","i 'm trying to access the customers grid ( customers->all customers ) on backend and always get an error .  i 've already uninstalled all the extensions that i 've installed , cleared the cache and reindex the db , but everything remains the same .  below is the error  "" class magento\\customer\\controller\\adminhtml\\index\\index\\interceptor does not exist ""  regards","clarq_29","have you checked the error log ?","{}","1"
"3XJOUITW8U1Z2YQ5DSA76QQQRVXQTX","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Tue Oct 27 15:45:00 PDT 2020","1","BatchId:298126;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:45:00 PST 2020","","","3U4J9857OFLRNEP379FIVPYPHQMB7Y","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:59:58 PST 2020","Sun Nov 08 21:00:02 PST 2020","Wed Nov 11 21:00:02 PST 2020","Wed Nov 11 21:00:28 PST 2020","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_30","i have a custom function that is triggered with event * * sales_order_place_after * * , i need to retrieve the shipping address in this function .  i tried ` $ observer->getcustomeraddress ( ) ` , but it did n't work . how could i get the shipping address ?","clarq_30","can you post your code ?","{}","1"
"3PGQRAZX02U7W04CF2MB97X6OL0SYD","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Tue Oct 27 15:44:58 PDT 2020","1","BatchId:298126;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:44:58 PST 2020","","","31UV0MXWNRMMNIPQPQS2JSO6LABI5Z","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:58:31 PST 2020","Sun Nov 08 20:58:36 PST 2020","Wed Nov 11 20:58:36 PST 2020","Wed Nov 11 20:59:28 PST 2020","","","5","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_31","hi this code is working perfect without magento .                          $ ( ' # side').flipbook ( {              pdf : ' sample.pdf ' ,             } ) ;        i added to flipbook.js to   view / frontend / templates / web / js  and added to layout        phtml                         require(['jquery ' ] , function($ ) {                          $ ( ' # side').flipbook ( {              pdf : ' sample.pdf ' ,             } ) ;                  } ) ;            can u explain why its not working ?  and how can i fix it ?","clarq_31","can you please share your code ?","{}","1"
"3D17ECOUOE56MD8UDYE1NCEKPKT31Z","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Tue Oct 27 15:44:58 PDT 2020","1","BatchId:298126;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:44:58 PST 2020","","","3R0T90IZ1TMTQCSAECF7CMH0YE5GCD","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:58:48 PST 2020","Sun Nov 08 20:58:51 PST 2020","Wed Nov 11 20:58:51 PST 2020","Wed Nov 11 20:59:28 PST 2020","","","3","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_32","magento search filter not working at all , although filters on product by category   works fine .  magento ver . 1.9.0.1  on the search page  search filters are not working .  sort by is not working  show 6 product not working ( it shows more then 6 product )  please help https://carvakasextoys.co.uk/catalogsearch/result/?q=games","clarq_32","can you please share your code ?","{}","1"
"3EGKVCRQFW28FENA4G0GJIN6KXEYBI","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Tue Oct 27 15:44:59 PDT 2020","1","BatchId:298126;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:44:59 PST 2020","","","3CFJTT4SXU01AM39DJ7ZHC22CG6I7E","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:59:08 PST 2020","Sun Nov 08 20:59:12 PST 2020","Wed Nov 11 20:59:12 PST 2020","Wed Nov 11 20:59:28 PST 2020","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_33","hello this is phtml file      getapikey ( ) ;      echo $ url ;  from above code i am getting this url  if hit that url in   browsers other tab it will display json data i.e https://maps.google.com/maps/api/geocode/json?address=manhattan&key=aizasybr3mn7y42_ihmtce_5zejk_usgcfxifgk  i have fetch that data in php variable mainly longitude and latitude any suggestion  thanks","clarq_33","can you post your code ?","{}","1"
"3L55D8AUFA7RPJFGIGWBU2TO2IEYCP","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Tue Oct 27 15:45:01 PDT 2020","1","BatchId:298126;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:45:01 PST 2020","","","3XUHV3NRVL8MRNE6J8AHJGNRLXW5HT","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:56:01 PST 2020","Sun Nov 08 20:56:08 PST 2020","Wed Nov 11 20:56:08 PST 2020","Wed Nov 11 20:56:28 PST 2020","","","7","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_34","after successful installation when i run the admin url it 's giving me this . i 'm not sure what 's happening . so if anyone have any solution for this it will be great help .   [ ! [ image][1]][1 ]    [ 1 ] : https://i.stack.imgur.com/aussk.png","clarq_34","what is the error you are getting ?","{}","0"
"371Q3BEXDHJ71QEHBOOUNE68UF4SZ4","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Tue Oct 27 15:45:00 PDT 2020","1","BatchId:298126;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:45:00 PST 2020","","","3B2X28YI3XP8JEBYOZAQPBYTMF2B6Z","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:59:54 PST 2020","Sun Nov 08 20:59:57 PST 2020","Wed Nov 11 20:59:57 PST 2020","Wed Nov 11 21:00:28 PST 2020","","","3","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_35","! [ enter image description here][1 ]    [ 1 ] : http://i.stack.imgur.com/r5w3i.png  we moved the site from one domain to another domain .  but after moving , admin panel is not moving properly .  we changed the doamin name in core _ config_data  please give me some solution","clarq_35","can you share your code ?","{}","1"
"3V8JSVE8YY06MHZUE726KQTRNURYEI","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Tue Oct 27 15:45:13 PDT 2020","1","BatchId:298126;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:45:13 PST 2020","","","351SEKWQS1R3NEUAPB8D9XJFF0TDMI","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:57:54 PST 2020","Sun Nov 08 20:57:59 PST 2020","Wed Nov 11 20:57:59 PST 2020","Wed Nov 11 20:58:28 PST 2020","","","5","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_36","i have deployed magento2 , phpmyadmin and xampp on a dedicated localhost server running windows 10 . everything is working fine and i have uploaded my entire catalogue etc .  i want to give other members of my team access to magento 2 so they can familiarise themselves with it before i deploy to a production environment .  what is the process i need to go through to give them access once i have edited their permissions ? any help would be much appreciated .","clarq_36","what do you mean by "" localhost "" ?","{}","1"
"3ZLW647WAL5DBYQQW2EFSVOPHQ732G","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Tue Oct 27 15:45:00 PDT 2020","1","BatchId:298126;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:45:00 PST 2020","","","3TDXMTX3CC4I6MP4U927BY26H5MI6F","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:58:54 PST 2020","Sun Nov 08 20:59:02 PST 2020","Wed Nov 11 20:59:02 PST 2020","Wed Nov 11 20:59:28 PST 2020","","","8","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_37","i developed a simple admin panel for my magento theme ( i 'm back in magento ) and wanted to know how i can add a class html via descent in magento admin . e ' can add it through array ? if so , how can i do ?","clarq_37","do you want to remove the theme ?","{}","1"
"3YGE63DIN8736MP0RZL3E467ILI0W0","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Tue Oct 27 15:45:13 PDT 2020","1","BatchId:298126;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:45:13 PST 2020","","","3JJVG1YBEC7C0ABKJG0LX5KTQKRB5J","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:59:20 PST 2020","Sun Nov 08 20:59:23 PST 2020","Wed Nov 11 20:59:23 PST 2020","Wed Nov 11 20:59:28 PST 2020","","","3","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_38","i 'm working on grouped products price now total price is calculated as  * * total price = product(a ) price x product(a ) quantity + product(b ) price x product ( ) quantity * *   i want some change in that calculation like this  * * total price = product(a ) price x product(a ) quantity x product(a ) carton + product(b ) price x product(b ) quantity x product(b ) carton * *   anyone can tell me where is code or how to do it","clarq_38","i want to get price price price in price price","{}","1"
"33QQ60S6ASSQEI0VWZ62WGLAX570U1","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Tue Oct 27 15:45:02 PDT 2020","1","BatchId:298126;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:45:02 PST 2020","","","392CY0QWG214RZLQBL9SE0ISLEGI4U","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:58:11 PST 2020","Sun Nov 08 20:58:21 PST 2020","Wed Nov 11 20:58:21 PST 2020","Wed Nov 11 20:58:28 PST 2020","","","10","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_39","i am trying to update price of product on product page . so i am updating the span of price by getting ` product price + my additional ` price but problem is when we use custom option . is there any ` event or plugin ` available using which can add our price at final even after custom option .  thank you ,","clarq_39","can you please share your code ?","{}","1"
"3OZ4VAIBEXPXT3QHNXQDA72PALLVJR","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Tue Oct 27 15:45:03 PDT 2020","1","BatchId:298126;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:45:03 PST 2020","","","333U7HK6IAPDM6OPMEVLT5RYB6YDJE","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:56:12 PST 2020","Sun Nov 08 20:56:19 PST 2020","Wed Nov 11 20:56:19 PST 2020","Wed Nov 11 20:56:28 PST 2020","","","7","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_40","there is a ` quantity box ` in each magento product page . i want to hide this quantity selector from out of stock product pages .  how should i do thad ?","clarq_40","do you want to show product page or product page page ?","{}","1"
"38F60IALAGRBE5L6WUGSRKZ8ERZT02","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Tue Oct 27 15:45:04 PDT 2020","1","BatchId:298126;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:45:04 PST 2020","","","3I3WADAZ9REWJ40TNL573PKSXJA5OH","A114SLF6QMZ0O7","Approved","Sun Nov 08 21:00:03 PST 2020","Sun Nov 08 21:00:07 PST 2020","Wed Nov 11 21:00:07 PST 2020","Wed Nov 11 21:00:28 PST 2020","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_41","i have magrate magento 2 website from subdomain to root . after migration user ca nt logged into the account but admin is working fine .  if user clear the cache and try to login , login works fine but when the cookies expire it wo nt work .  everything look perfect but do nt know what can be the issue .","clarq_41","can you post your code ?","{}","1"
"3SU800BH862E2B5UDX0HBMCSA94QUO","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Tue Oct 27 15:45:05 PDT 2020","1","BatchId:298126;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:45:05 PST 2020","","","3180JW2OT5MIIT9W78D2VT36YP05JY","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:56:49 PST 2020","Sun Nov 08 20:56:52 PST 2020","Wed Nov 11 20:56:52 PST 2020","Wed Nov 11 20:57:28 PST 2020","","","3","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_42","in magento 2 , how to add a custom customer attributes in   checkout register page ?","clarq_42","do you want to add cart page ?","{}","1"
"3AQN9REUTFQ1UBLUICRME8B6NIQYDP","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Tue Oct 27 15:45:06 PDT 2020","1","BatchId:298126;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:45:06 PST 2020","","","3KAKFY4PGVCJ932MB7494VQM7EKI39","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:57:59 PST 2020","Sun Nov 08 20:58:02 PST 2020","Wed Nov 11 20:58:02 PST 2020","Wed Nov 11 20:58:28 PST 2020","","","3","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_43","can anyone suggest me how to get the attribute value for products in magento , and where to use the coding in backend . i 'm totally new to this concept . please post the exact codings .      $ attribute= mage::getresourcemodel('catalog / product')->getattributerawvalue($product_id , ' attribute_code ' , $ storeid ) ;  these is the coding which i tried . instead of $ product_id i gave the number for the particular product i d . how to check , where it is working","clarq_43","can you please share your code ?","{}","1"
"322ZSN9Z5GUSDT37FV3U3NPLV3G4TU","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Tue Oct 27 15:45:14 PDT 2020","1","BatchId:298126;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:45:14 PST 2020","","","31UV0MXWNRMMNIPQPQS2JSO6LAB5IM","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:56:19 PST 2020","Sun Nov 08 20:56:23 PST 2020","Wed Nov 11 20:56:23 PST 2020","Wed Nov 11 20:56:28 PST 2020","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_44","after successful installation when i run the admin url it 's giving me this . i 'm not sure what 's happening . so if anyone have any solution for this it will be great help .   [ ! [ image][1]][1 ]    [ 1 ] : https://i.stack.imgur.com/aussk.png","clarq_44","what is the error you are getting ?","{}","0"
"3JAOYN9IHLC2WGM902SKB5THN4733R","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Tue Oct 27 15:45:06 PDT 2020","1","BatchId:298126;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:45:06 PST 2020","","","3D4CH1LGEB3RSEL72S5GAWGSST2G9W","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:56:40 PST 2020","Sun Nov 08 20:56:43 PST 2020","Wed Nov 11 20:56:43 PST 2020","Wed Nov 11 20:57:28 PST 2020","","","3","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_45","i am using this data - migration - tool ,  when i migrate from magento 1.9.3.2 to magento 2.3,getting below error ,  sqlstate[23000 ] : integrity constraint violation : 1062 duplicate entry ' 1 ' for key ' sales_order_increment_id_store_id '  i tried many times upload fresh db , still getting this issue","clarq_45","what is the error ?","{}","1"
"3TLFH2L6Y9YIAFOKBHK6A8SNBPJT2M","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Tue Oct 27 15:45:08 PDT 2020","1","BatchId:298126;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:45:08 PST 2020","","","3FDJT1UU75IDTDFEPTDEW83JDE05KX","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:57:34 PST 2020","Sun Nov 08 20:57:37 PST 2020","Wed Nov 11 20:57:37 PST 2020","Wed Nov 11 20:58:28 PST 2020","","","3","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_46","i tried using instafeed.js from http://instafeedjs.com/ to show an instagram feed using a particular hashtag right before the footer on my homepage .  i added the file instafeed.min.js to my default / theme / js  i created a static block called instafeed with the content                var feed = new instafeed ( {              get : ' tagged ' ,              tagname : ' awesome ' ,              clientid : ' my client id '          } ) ;          feed.run ( ) ;        then to the homepage layout xml i added             instafeed        is this the correct way to integrate ?","clarq_46","can you post your code ?","{}","1"
"324N5FAHSXLS4NWZ5IQPBM22PALVKQ","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Tue Oct 27 15:45:06 PDT 2020","1","BatchId:298126;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:45:06 PST 2020","","","3FFJ6VRIL2YNSB3PSKMQ2XSF420I0E","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:56:08 PST 2020","Sun Nov 08 20:56:12 PST 2020","Wed Nov 11 20:56:12 PST 2020","Wed Nov 11 20:56:28 PST 2020","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_47","i have problem with adding block inside another block ..  my code :                                                                 then when i call ` $ this->getchildhtml ( ) ; ` in login.phtml i do not see this view .  any help ?","clarq_47","can you show your block code ?","{}","1"
"371QPA24C2YBLU6OSDKS5PIIJJ5T15","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Tue Oct 27 15:45:07 PDT 2020","1","BatchId:298126;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:45:07 PST 2020","","","3KB8R4ZV1FHAG7040CJC12BIGT5GB6","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:57:50 PST 2020","Sun Nov 08 20:57:54 PST 2020","Wed Nov 11 20:57:54 PST 2020","Wed Nov 11 20:58:28 PST 2020","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_48","i have magento 1.9.3.8 and i want to set a different shipping price for each state / province i tried to configure it from dashboard but i could n't ,   any solution for this ?","clarq_48","yes , i want to add price in magento 2","{}","1"
"3EAWOID6MT7QRXPV1PG7S2NTBCG0VQ","37UC2S9IBMCQM8Q6EVR97HTXL505M2","Does a question need more clarification?","Given a post and an associated clarification question, you are required to judge if any more clarification is needed","QA, question answering, clarification","$0.03","Tue Oct 27 15:45:07 PDT 2020","1","BatchId:298126;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:45:07 PST 2020","","","3SKEMFQBZ4FWGVYGNRKH8SDAF418K2","A114SLF6QMZ0O7","Approved","Sun Nov 08 20:59:16 PST 2020","Sun Nov 08 20:59:20 PST 2020","Wed Nov 11 20:59:20 PST 2020","Wed Nov 11 20:59:28 PST 2020","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_49","i am trying to override the content on /requisition_list / requisition / index/ in the account pages . i have created the following structure in my theme :  magento_requisitionlist    frontend      templates        requisition          actions            create.phtml  but the changes are not visible on the front end . i have verified the template using by enabling theme hints , tried running setup : di : compile , flushed the cache , cleaned the cache , verified file permissions , etc . without no luck .  how can override content on this page ?","clarq_49","can you post your code ?","{}","1"
